,token,timestamp,sample_token,scene_token,measurement_type,calibrated_sensor_name,sensor_data_type
2018,2017,2023-09-29 13:18:37.558115,,2,bestpos,novatel,gps
2019,2018,2023-09-29 13:18:37.609540,,2,bestpos,novatel,gps
2020,2019,2023-09-29 13:18:37.658310,,2,bestpos,novatel,gps
2021,2020,2023-09-29 13:18:37.709215,,2,bestpos,novatel,gps
2022,2021,2023-09-29 13:18:37.757870,,2,bestpos,novatel,gps
2023,2022,2023-09-29 13:18:37.809765,,2,bestpos,novatel,gps
2024,2023,2023-09-29 13:18:37.857544,,2,bestpos,novatel,gps
2025,2024,2023-09-29 13:18:37.910100,,2,bestpos,novatel,gps
2026,2025,2023-09-29 13:18:37.959223,,2,bestpos,novatel,gps
2027,2026,2023-09-29 13:18:38.039940,,2,bestpos,novatel,gps
2028,2027,2023-09-29 13:18:38.226245,,2,bestpos,novatel,gps
2029,2028,2023-09-29 13:18:38.242525,,2,bestpos,novatel,gps
2030,2029,2023-09-29 13:18:38.266260,,2,bestpos,novatel,gps
2031,2030,2023-09-29 13:18:38.290423,,2,bestpos,novatel,gps
2032,2031,2023-09-29 13:18:38.300042,,2,bestpos,novatel,gps
2033,2032,2023-09-29 13:18:38.316934,,2,bestpos,novatel,gps
2034,2033,2023-09-29 13:18:38.358536,,2,bestpos,novatel,gps
2035,2034,2023-09-29 13:18:38.415030,81.0,2,bestpos,novatel,gps
2036,2035,2023-09-29 13:18:38.458749,,2,bestpos,novatel,gps
2037,2036,2023-09-29 13:18:38.521162,82.0,2,bestpos,novatel,gps
2038,2037,2023-09-29 13:18:38.558641,,2,bestpos,novatel,gps
2039,2038,2023-09-29 13:18:38.608891,,2,bestpos,novatel,gps
2040,2039,2023-09-29 13:18:38.658108,,2,bestpos,novatel,gps
2041,2040,2023-09-29 13:18:38.708679,,2,bestpos,novatel,gps
2042,2041,2023-09-29 13:18:38.757373,,2,bestpos,novatel,gps
2043,2042,2023-09-29 13:18:38.808018,,2,bestpos,novatel,gps
2044,2043,2023-09-29 13:18:38.857795,,2,bestpos,novatel,gps
2045,2046,2023-09-29 13:18:39.057681,,2,bestpos,novatel,gps
2046,2047,2023-09-29 13:18:39.196546,88.0,2,bestpos,novatel,gps
2047,2048,2023-09-29 13:18:39.222406,,2,bestpos,novatel,gps
2048,2049,2023-09-29 13:18:39.237532,,2,bestpos,novatel,gps
2049,2050,2023-09-29 13:18:39.264115,,2,bestpos,novatel,gps
2050,2051,2023-09-29 13:18:39.310722,,2,bestpos,novatel,gps
2051,2052,2023-09-29 13:18:39.364662,,2,bestpos,novatel,gps
2052,2053,2023-09-29 13:18:39.411539,,2,bestpos,novatel,gps
2053,2054,2023-09-29 13:18:39.457442,,2,bestpos,novatel,gps
2054,2055,2023-09-29 13:18:39.516636,,2,bestpos,novatel,gps
2055,2056,2023-09-29 13:18:39.558170,,2,bestpos,novatel,gps
2056,2057,2023-09-29 13:18:39.611455,,2,bestpos,novatel,gps
2057,2058,2023-09-29 13:18:39.657391,,2,bestpos,novatel,gps
2058,2059,2023-09-29 13:18:39.708764,,2,bestpos,novatel,gps
2059,2060,2023-09-29 13:18:39.764884,,2,bestpos,novatel,gps
2060,2061,2023-09-29 13:18:39.808193,,2,bestpos,novatel,gps
2061,2062,2023-09-29 13:18:39.857641,,2,bestpos,novatel,gps
2062,2063,2023-09-29 13:18:39.910017,,2,bestpos,novatel,gps
2063,2064,2023-09-29 13:18:39.957466,,2,bestpos,novatel,gps
2064,2065,2023-09-29 13:18:40.041416,,2,bestpos,novatel,gps
2065,2066,2023-09-29 13:18:40.197334,,2,bestpos,novatel,gps
2066,2067,2023-09-29 13:18:40.229671,,2,bestpos,novatel,gps
2067,2068,2023-09-29 13:18:40.251072,,2,bestpos,novatel,gps
2068,2069,2023-09-29 13:18:40.275909,,2,bestpos,novatel,gps
2069,2070,2023-09-29 13:18:40.293051,,2,bestpos,novatel,gps
2070,2071,2023-09-29 13:18:40.309190,,2,bestpos,novatel,gps
2071,2072,2023-09-29 13:18:40.357660,,2,bestpos,novatel,gps
2072,2073,2023-09-29 13:18:40.409616,,2,bestpos,novatel,gps
2073,2074,2023-09-29 13:18:40.457810,,2,bestpos,novatel,gps
2074,2075,2023-09-29 13:18:40.521595,,2,bestpos,novatel,gps
2075,2076,2023-09-29 13:18:40.562425,,2,bestpos,novatel,gps
2076,2077,2023-09-29 13:18:40.613675,,2,bestpos,novatel,gps
2077,2078,2023-09-29 13:18:40.657889,,2,bestpos,novatel,gps
2078,2079,2023-09-29 13:18:40.709316,,2,bestpos,novatel,gps
2079,2080,2023-09-29 13:18:40.757910,,2,bestpos,novatel,gps
2080,2081,2023-09-29 13:18:40.807961,,2,bestpos,novatel,gps
2081,2082,2023-09-29 13:18:40.859257,,2,bestpos,novatel,gps
2082,2083,2023-09-29 13:18:40.908135,,2,bestpos,novatel,gps
2083,2084,2023-09-29 13:18:40.957320,,2,bestpos,novatel,gps
2084,2085,2023-09-29 13:18:41.037105,,2,bestpos,novatel,gps
2085,2086,2023-09-29 13:18:41.216862,109.0,2,bestpos,novatel,gps
2086,2087,2023-09-29 13:18:41.236771,,2,bestpos,novatel,gps
2087,2088,2023-09-29 13:18:41.261472,,2,bestpos,novatel,gps
2088,2089,2023-09-29 13:18:41.276106,,2,bestpos,novatel,gps
2089,2090,2023-09-29 13:18:41.287107,,2,bestpos,novatel,gps
2090,2091,2023-09-29 13:18:41.309665,,2,bestpos,novatel,gps
2091,2092,2023-09-29 13:18:41.357863,,2,bestpos,novatel,gps
2092,2093,2023-09-29 13:18:41.411350,,2,bestpos,novatel,gps
2093,2094,2023-09-29 13:18:41.458384,,2,bestpos,novatel,gps
2094,2095,2023-09-29 13:18:41.516549,,2,bestpos,novatel,gps
2095,2096,2023-09-29 13:18:41.559111,,2,bestpos,novatel,gps
2096,2097,2023-09-29 13:18:41.609952,,2,bestpos,novatel,gps
2097,2098,2023-09-29 13:18:41.657582,,2,bestpos,novatel,gps
2098,2099,2023-09-29 13:18:41.708456,,2,bestpos,novatel,gps
2099,2100,2023-09-29 13:18:41.758065,,2,bestpos,novatel,gps
2100,2101,2023-09-29 13:18:41.807893,,2,bestpos,novatel,gps
2101,2102,2023-09-29 13:18:41.857611,,2,bestpos,novatel,gps
2102,2103,2023-09-29 13:18:41.912177,,2,bestpos,novatel,gps
2103,2104,2023-09-29 13:18:41.958210,,2,bestpos,novatel,gps
2104,2105,2023-09-29 13:18:42.045834,,2,bestpos,novatel,gps
2105,2106,2023-09-29 13:18:42.062468,,2,bestpos,novatel,gps
2106,2107,2023-09-29 13:18:35.873032,,2,image_raw,camera_basler_cam_fl,file
2107,2108,2023-09-29 13:18:35.874821,,2,image_raw,camera_basler_cam_fl,file
2108,2109,2023-09-29 13:18:35.876205,,2,image_raw,camera_basler_cam_fl,file
2109,2110,2023-09-29 13:18:35.945899,,2,image_raw,camera_basler_cam_fl,file
2110,2111,2023-09-29 13:18:36.045657,,2,image_raw,camera_basler_cam_fl,file
2111,2112,2023-09-29 13:18:36.147025,,2,image_raw,camera_basler_cam_fl,file
2112,2113,2023-09-29 13:18:36.245781,,2,image_raw,camera_basler_cam_fl,file
2113,2114,2023-09-29 13:18:36.345326,,2,image_raw,camera_basler_cam_fl,file
2114,2115,2023-09-29 13:18:36.648765,,2,image_raw,camera_basler_cam_fl,file
2115,2116,2023-09-29 13:18:36.650984,,2,image_raw,camera_basler_cam_fl,file
2116,2117,2023-09-29 13:18:36.653679,,2,image_raw,camera_basler_cam_fl,file
2117,2118,2023-09-29 13:18:36.746131,,2,image_raw,camera_basler_cam_fl,file
2118,2119,2023-09-29 13:18:36.845016,,2,image_raw,camera_basler_cam_fl,file
2119,2120,2023-09-29 13:18:36.944378,66.0,2,image_raw,camera_basler_cam_fl,file
2120,2121,2023-09-29 13:18:37.045624,,2,image_raw,camera_basler_cam_fl,file
2121,2122,2023-09-29 13:18:37.144848,,2,image_raw,camera_basler_cam_fl,file
2122,2123,2023-09-29 13:18:37.244291,,2,image_raw,camera_basler_cam_fl,file
2123,2124,2023-09-29 13:18:37.345575,,2,image_raw,camera_basler_cam_fl,file
2124,2125,2023-09-29 13:18:37.446011,,2,image_raw,camera_basler_cam_fl,file
2125,2126,2023-09-29 13:18:37.545544,,2,image_raw,camera_basler_cam_fl,file
2126,2127,2023-09-29 13:18:37.645629,,2,image_raw,camera_basler_cam_fl,file
2127,2128,2023-09-29 13:18:37.746065,,2,image_raw,camera_basler_cam_fl,file
2128,2129,2023-09-29 13:18:37.845940,,2,image_raw,camera_basler_cam_fl,file
2129,2130,2023-09-29 13:18:37.945671,,2,image_raw,camera_basler_cam_fl,file
2130,2131,2023-09-29 13:18:38.045441,,2,image_raw,camera_basler_cam_fl,file
2131,2132,2023-09-29 13:18:38.145800,,2,image_raw,camera_basler_cam_fl,file
2132,2133,2023-09-29 13:18:38.245106,,2,image_raw,camera_basler_cam_fl,file
2133,2134,2023-09-29 13:18:38.345255,,2,image_raw,camera_basler_cam_fl,file
2134,2135,2023-09-29 13:18:38.445399,81.0,2,image_raw,camera_basler_cam_fl,file
2135,2136,2023-09-29 13:18:38.546510,82.0,2,image_raw,camera_basler_cam_fl,file
2136,2137,2023-09-29 13:18:38.646054,,2,image_raw,camera_basler_cam_fl,file
2137,2138,2023-09-29 13:18:38.745329,,2,image_raw,camera_basler_cam_fl,file
2138,2139,2023-09-29 13:18:38.844653,,2,image_raw,camera_basler_cam_fl,file
2139,2140,2023-09-29 13:18:38.946728,,2,image_raw,camera_basler_cam_fl,file
2140,2141,2023-09-29 13:18:39.046579,,2,image_raw,camera_basler_cam_fl,file
2141,2142,2023-09-29 13:18:39.145713,88.0,2,image_raw,camera_basler_cam_fl,file
2142,2143,2023-09-29 13:18:39.246222,,2,image_raw,camera_basler_cam_fl,file
2143,2144,2023-09-29 13:18:39.344967,,2,image_raw,camera_basler_cam_fl,file
2144,2145,2023-09-29 13:18:39.444659,,2,image_raw,camera_basler_cam_fl,file
2145,2146,2023-09-29 13:18:39.546072,,2,image_raw,camera_basler_cam_fl,file
2146,2147,2023-09-29 13:18:39.645404,,2,image_raw,camera_basler_cam_fl,file
2147,2148,2023-09-29 13:18:39.745430,,2,image_raw,camera_basler_cam_fl,file
2148,2149,2023-09-29 13:18:39.844775,,2,image_raw,camera_basler_cam_fl,file
2149,2150,2023-09-29 13:18:39.945321,,2,image_raw,camera_basler_cam_fl,file
2150,2151,2023-09-29 13:18:40.045310,,2,image_raw,camera_basler_cam_fl,file
2151,2152,2023-09-29 13:18:40.146713,,2,image_raw,camera_basler_cam_fl,file
2152,2153,2023-09-29 13:18:40.245000,,2,image_raw,camera_basler_cam_fl,file
2153,2154,2023-09-29 13:18:40.347224,,2,image_raw,camera_basler_cam_fl,file
2154,2155,2023-09-29 13:18:40.446631,,2,image_raw,camera_basler_cam_fl,file
2155,2156,2023-09-29 13:18:40.547551,,2,image_raw,camera_basler_cam_fl,file
2156,2157,2023-09-29 13:18:40.644867,,2,image_raw,camera_basler_cam_fl,file
2157,2158,2023-09-29 13:18:40.748050,,2,image_raw,camera_basler_cam_fl,file
2158,2159,2023-09-29 13:18:40.845307,,2,image_raw,camera_basler_cam_fl,file
2159,2160,2023-09-29 13:18:40.947881,,2,image_raw,camera_basler_cam_fl,file
2160,2161,2023-09-29 13:18:41.045983,,2,image_raw,camera_basler_cam_fl,file
2161,2162,2023-09-29 13:18:41.144729,,2,image_raw,camera_basler_cam_fl,file
2162,2163,2023-09-29 13:18:41.245077,109.0,2,image_raw,camera_basler_cam_fl,file
2163,2164,2023-09-29 13:18:41.354925,,2,image_raw,camera_basler_cam_fl,file
2164,2165,2023-09-29 13:18:41.445189,,2,image_raw,camera_basler_cam_fl,file
2165,2166,2023-09-29 13:18:41.547382,,2,image_raw,camera_basler_cam_fl,file
2166,2167,2023-09-29 13:18:41.647442,,2,image_raw,camera_basler_cam_fl,file
2167,2168,2023-09-29 13:18:41.744877,,2,image_raw,camera_basler_cam_fl,file
2168,2169,2023-09-29 13:18:41.848149,,2,image_raw,camera_basler_cam_fl,file
2169,2170,2023-09-29 13:18:41.945308,,2,image_raw,camera_basler_cam_fl,file
2170,2171,2023-09-29 13:18:42.045773,,2,image_raw,camera_basler_cam_fl,file
2171,2172,2023-09-29 13:18:42.145060,,2,image_raw,camera_basler_cam_fl,file
2172,2173,2023-09-29 13:18:35.657433,,2,bestgnsspos,novatel,gps
2173,2174,2023-09-29 13:18:35.707563,,2,bestgnsspos,novatel,gps
2174,2175,2023-09-29 13:18:35.757008,,2,bestgnsspos,novatel,gps
2175,2176,2023-09-29 13:18:35.809798,,2,bestgnsspos,novatel,gps
2176,2177,2023-09-29 13:18:35.857054,,2,bestgnsspos,novatel,gps
2177,2178,2023-09-29 13:18:35.907685,,2,bestgnsspos,novatel,gps
2178,2179,2023-09-29 13:18:35.957363,,2,bestgnsspos,novatel,gps
2179,2180,2023-09-29 13:18:36.037971,,2,bestgnsspos,novatel,gps
2180,2181,2023-09-29 13:18:36.061317,,2,bestgnsspos,novatel,gps
2181,2182,2023-09-29 13:18:36.214499,,2,bestgnsspos,novatel,gps
2182,2183,2023-09-29 13:18:36.222871,,2,bestgnsspos,novatel,gps
2183,2184,2023-09-29 13:18:36.235199,,2,bestgnsspos,novatel,gps
2184,2185,2023-09-29 13:18:36.258375,,2,bestgnsspos,novatel,gps
2185,2186,2023-09-29 13:18:36.308900,,2,bestgnsspos,novatel,gps
2186,2187,2023-09-29 13:18:36.357989,,2,bestgnsspos,novatel,gps
2187,2188,2023-09-29 13:18:36.408022,,2,bestgnsspos,novatel,gps
2188,2189,2023-09-29 13:18:36.457625,,2,bestgnsspos,novatel,gps
2189,2190,2023-09-29 13:18:36.518829,,2,bestgnsspos,novatel,gps
2190,2191,2023-09-29 13:18:36.561521,,2,bestgnsspos,novatel,gps
2191,2192,2023-09-29 13:18:36.609531,,2,bestgnsspos,novatel,gps
2192,2193,2023-09-29 13:18:36.658731,,2,bestgnsspos,novatel,gps
2193,2194,2023-09-29 13:18:36.708100,,2,bestgnsspos,novatel,gps
2194,2195,2023-09-29 13:18:36.758686,,2,bestgnsspos,novatel,gps
2195,2196,2023-09-29 13:18:36.810282,,2,bestgnsspos,novatel,gps
2196,2197,2023-09-29 13:18:36.857403,,2,bestgnsspos,novatel,gps
2197,2198,2023-09-29 13:18:36.907798,66.0,2,bestgnsspos,novatel,gps
2198,2199,2023-09-29 13:18:36.958653,,2,bestgnsspos,novatel,gps
2199,2200,2023-09-29 13:18:37.036359,,2,bestgnsspos,novatel,gps
2200,2201,2023-09-29 13:18:37.057881,,2,bestgnsspos,novatel,gps
2201,2202,2023-09-29 13:18:37.218307,,2,bestgnsspos,novatel,gps
2202,2203,2023-09-29 13:18:37.228086,,2,bestgnsspos,novatel,gps
2203,2204,2023-09-29 13:18:37.238070,,2,bestgnsspos,novatel,gps
2204,2205,2023-09-29 13:18:37.257934,,2,bestgnsspos,novatel,gps
2205,2206,2023-09-29 13:18:37.311676,,2,bestgnsspos,novatel,gps
2206,2207,2023-09-29 13:18:37.357553,,2,bestgnsspos,novatel,gps
2207,2208,2023-09-29 13:18:37.411986,,2,bestgnsspos,novatel,gps
2208,2209,2023-09-29 13:18:37.457478,,2,bestgnsspos,novatel,gps
2209,2210,2023-09-29 13:18:37.516001,,2,bestgnsspos,novatel,gps
2210,2211,2023-09-29 13:18:37.557403,,2,bestgnsspos,novatel,gps
2211,2212,2023-09-29 13:18:37.608563,,2,bestgnsspos,novatel,gps
2212,2213,2023-09-29 13:18:37.657867,,2,bestgnsspos,novatel,gps
2213,2214,2023-09-29 13:18:37.708806,,2,bestgnsspos,novatel,gps
2214,2215,2023-09-29 13:18:37.757588,,2,bestgnsspos,novatel,gps
2215,2216,2023-09-29 13:18:37.808860,,2,bestgnsspos,novatel,gps
2216,2217,2023-09-29 13:18:37.856909,,2,bestgnsspos,novatel,gps
2217,2218,2023-09-29 13:18:37.910096,,2,bestgnsspos,novatel,gps
2218,2219,2023-09-29 13:18:37.958118,,2,bestgnsspos,novatel,gps
2219,2220,2023-09-29 13:18:38.038910,,2,bestgnsspos,novatel,gps
2220,2221,2023-09-29 13:18:38.223969,,2,bestgnsspos,novatel,gps
2221,2222,2023-09-29 13:18:38.239928,,2,bestgnsspos,novatel,gps
2222,2223,2023-09-29 13:18:38.265131,,2,bestgnsspos,novatel,gps
2223,2224,2023-09-29 13:18:38.287230,,2,bestgnsspos,novatel,gps
2224,2225,2023-09-29 13:18:38.299552,,2,bestgnsspos,novatel,gps
2225,2226,2023-09-29 13:18:38.315475,,2,bestgnsspos,novatel,gps
2226,2227,2023-09-29 13:18:38.357846,,2,bestgnsspos,novatel,gps
2227,2228,2023-09-29 13:18:38.408331,81.0,2,bestgnsspos,novatel,gps
2228,2229,2023-09-29 13:18:38.458022,,2,bestgnsspos,novatel,gps
2229,2230,2023-09-29 13:18:38.521157,82.0,2,bestgnsspos,novatel,gps
2230,2231,2023-09-29 13:18:38.558012,,2,bestgnsspos,novatel,gps
2231,2232,2023-09-29 13:18:38.607620,,2,bestgnsspos,novatel,gps
2232,2233,2023-09-29 13:18:38.657108,,2,bestgnsspos,novatel,gps
2233,2234,2023-09-29 13:18:38.707793,,2,bestgnsspos,novatel,gps
2234,2235,2023-09-29 13:18:38.756991,,2,bestgnsspos,novatel,gps
2235,2236,2023-09-29 13:18:38.807745,,2,bestgnsspos,novatel,gps
2236,2237,2023-09-29 13:18:38.857477,,2,bestgnsspos,novatel,gps
2237,2238,2023-09-29 13:18:38.913189,,2,bestgnsspos,novatel,gps
2238,2239,2023-09-29 13:18:38.957594,,2,bestgnsspos,novatel,gps
2239,2240,2023-09-29 13:18:39.037701,,2,bestgnsspos,novatel,gps
2240,2241,2023-09-29 13:18:39.057341,,2,bestgnsspos,novatel,gps
2241,2242,2023-09-29 13:18:39.196259,88.0,2,bestgnsspos,novatel,gps
2242,2243,2023-09-29 13:18:39.221688,,2,bestgnsspos,novatel,gps
2243,2244,2023-09-29 13:18:39.236920,,2,bestgnsspos,novatel,gps
2244,2245,2023-09-29 13:18:39.260062,,2,bestgnsspos,novatel,gps
2245,2246,2023-09-29 13:18:39.309030,,2,bestgnsspos,novatel,gps
2246,2247,2023-09-29 13:18:39.362369,,2,bestgnsspos,novatel,gps
2247,2248,2023-09-29 13:18:39.409734,,2,bestgnsspos,novatel,gps
2248,2249,2023-09-29 13:18:39.456824,,2,bestgnsspos,novatel,gps
2249,2250,2023-09-29 13:18:39.516315,,2,bestgnsspos,novatel,gps
2250,2251,2023-09-29 13:18:39.557862,,2,bestgnsspos,novatel,gps
2251,2252,2023-09-29 13:18:39.609748,,2,bestgnsspos,novatel,gps
2252,2253,2023-09-29 13:18:39.657017,,2,bestgnsspos,novatel,gps
2253,2254,2023-09-29 13:18:39.707893,,2,bestgnsspos,novatel,gps
2254,2255,2023-09-29 13:18:39.764431,,2,bestgnsspos,novatel,gps
2255,2256,2023-09-29 13:18:39.807830,,2,bestgnsspos,novatel,gps
2256,2257,2023-09-29 13:18:39.857390,,2,bestgnsspos,novatel,gps
2257,2258,2023-09-29 13:18:39.908656,,2,bestgnsspos,novatel,gps
2258,2259,2023-09-29 13:18:39.957114,,2,bestgnsspos,novatel,gps
2259,2260,2023-09-29 13:18:40.038969,,2,bestgnsspos,novatel,gps
2260,2261,2023-09-29 13:18:40.195730,,2,bestgnsspos,novatel,gps
2261,2262,2023-09-29 13:18:40.229071,,2,bestgnsspos,novatel,gps
2262,2263,2023-09-29 13:18:40.250024,,2,bestgnsspos,novatel,gps
2263,2264,2023-09-29 13:18:40.273898,,2,bestgnsspos,novatel,gps
2264,2265,2023-09-29 13:18:40.292865,,2,bestgnsspos,novatel,gps
2265,2266,2023-09-29 13:18:40.308134,,2,bestgnsspos,novatel,gps
2266,2267,2023-09-29 13:18:40.357387,,2,bestgnsspos,novatel,gps
2267,2268,2023-09-29 13:18:40.407967,,2,bestgnsspos,novatel,gps
2268,2269,2023-09-29 13:18:40.456879,,2,bestgnsspos,novatel,gps
2269,2270,2023-09-29 13:18:40.518816,,2,bestgnsspos,novatel,gps
2270,2271,2023-09-29 13:18:40.559757,,2,bestgnsspos,novatel,gps
2271,2272,2023-09-29 13:18:40.612728,,2,bestgnsspos,novatel,gps
2272,2273,2023-09-29 13:18:40.657470,,2,bestgnsspos,novatel,gps
2273,2274,2023-09-29 13:18:40.707998,,2,bestgnsspos,novatel,gps
2274,2275,2023-09-29 13:18:40.757254,,2,bestgnsspos,novatel,gps
2275,2276,2023-09-29 13:18:40.807727,,2,bestgnsspos,novatel,gps
2276,2277,2023-09-29 13:18:40.858772,,2,bestgnsspos,novatel,gps
2277,2278,2023-09-29 13:18:40.907794,,2,bestgnsspos,novatel,gps
2278,2279,2023-09-29 13:18:40.956949,,2,bestgnsspos,novatel,gps
2279,2280,2023-09-29 13:18:41.035996,,2,bestgnsspos,novatel,gps
2280,2281,2023-09-29 13:18:41.214908,109.0,2,bestgnsspos,novatel,gps
2281,2282,2023-09-29 13:18:41.236322,,2,bestgnsspos,novatel,gps
2282,2283,2023-09-29 13:18:41.258797,,2,bestgnsspos,novatel,gps
2283,2284,2023-09-29 13:18:41.275758,,2,bestgnsspos,novatel,gps
2284,2285,2023-09-29 13:18:41.286763,,2,bestgnsspos,novatel,gps
2285,2286,2023-09-29 13:18:41.307383,,2,bestgnsspos,novatel,gps
2286,2287,2023-09-29 13:18:41.357072,,2,bestgnsspos,novatel,gps
2287,2288,2023-09-29 13:18:41.408679,,2,bestgnsspos,novatel,gps
2288,2289,2023-09-29 13:18:41.457532,,2,bestgnsspos,novatel,gps
2289,2290,2023-09-29 13:18:41.516123,,2,bestgnsspos,novatel,gps
2290,2291,2023-09-29 13:18:41.558783,,2,bestgnsspos,novatel,gps
2291,2292,2023-09-29 13:18:41.608516,,2,bestgnsspos,novatel,gps
2292,2293,2023-09-29 13:18:41.657171,,2,bestgnsspos,novatel,gps
2293,2294,2023-09-29 13:18:41.707548,,2,bestgnsspos,novatel,gps
2294,2295,2023-09-29 13:18:41.757259,,2,bestgnsspos,novatel,gps
2295,2296,2023-09-29 13:18:41.807889,,2,bestgnsspos,novatel,gps
2296,2297,2023-09-29 13:18:41.857375,,2,bestgnsspos,novatel,gps
2297,2298,2023-09-29 13:18:41.911743,,2,bestgnsspos,novatel,gps
2298,2299,2023-09-29 13:18:41.957873,,2,bestgnsspos,novatel,gps
2299,2300,2023-09-29 13:18:42.045830,,2,bestgnsspos,novatel,gps
2300,2301,2023-09-29 13:18:42.062464,,2,bestgnsspos,novatel,gps
2301,2302,2023-09-29 13:18:35.717964,,2,image_raw,camera_basler_cam_rc,file
2302,2303,2023-09-29 13:18:35.724955,,2,image_raw,camera_basler_cam_rc,file
2303,2304,2023-09-29 13:18:35.821824,,2,image_raw,camera_basler_cam_rc,file
2304,2305,2023-09-29 13:18:35.921375,,2,image_raw,camera_basler_cam_rc,file
2305,2306,2023-09-29 13:18:36.035988,,2,image_raw,camera_basler_cam_rc,file
2306,2307,2023-09-29 13:18:36.315447,,2,image_raw,camera_basler_cam_rc,file
2307,2308,2023-09-29 13:18:36.418169,,2,image_raw,camera_basler_cam_rc,file
2308,2309,2023-09-29 13:18:36.622051,,2,image_raw,camera_basler_cam_rc,file
2309,2310,2023-09-29 13:18:36.624096,,2,image_raw,camera_basler_cam_rc,file
2310,2311,2023-09-29 13:18:36.625753,,2,image_raw,camera_basler_cam_rc,file
2311,2312,2023-09-29 13:18:36.628317,,2,image_raw,camera_basler_cam_rc,file
2312,2313,2023-09-29 13:18:36.721002,,2,image_raw,camera_basler_cam_rc,file
2313,2314,2023-09-29 13:18:36.818937,,2,image_raw,camera_basler_cam_rc,file
2314,2315,2023-09-29 13:18:36.919159,66.0,2,image_raw,camera_basler_cam_rc,file
2315,2316,2023-09-29 13:18:37.019054,,2,image_raw,camera_basler_cam_rc,file
2316,2317,2023-09-29 13:18:37.417077,,2,image_raw,camera_basler_cam_rc,file
2317,2318,2023-09-29 13:18:37.421606,,2,image_raw,camera_basler_cam_rc,file
2318,2319,2023-09-29 13:18:37.426372,,2,image_raw,camera_basler_cam_rc,file
2319,2320,2023-09-29 13:18:37.432330,,2,image_raw,camera_basler_cam_rc,file
2320,2321,2023-09-29 13:18:37.520651,,2,image_raw,camera_basler_cam_rc,file
2321,2322,2023-09-29 13:18:37.620797,,2,image_raw,camera_basler_cam_rc,file
2322,2323,2023-09-29 13:18:37.720929,,2,image_raw,camera_basler_cam_rc,file
2323,2324,2023-09-29 13:18:37.824789,,2,image_raw,camera_basler_cam_rc,file
2324,2325,2023-09-29 13:18:38.117238,,2,image_raw,camera_basler_cam_rc,file
2325,2326,2023-09-29 13:18:38.125793,,2,image_raw,camera_basler_cam_rc,file
2326,2327,2023-09-29 13:18:38.126457,,2,image_raw,camera_basler_cam_rc,file
2327,2328,2023-09-29 13:18:38.222725,,2,image_raw,camera_basler_cam_rc,file
2328,2329,2023-09-29 13:18:38.322216,,2,image_raw,camera_basler_cam_rc,file
2329,2330,2023-09-29 13:18:38.414945,81.0,2,image_raw,camera_basler_cam_rc,file
2330,2331,2023-09-29 13:18:38.518492,82.0,2,image_raw,camera_basler_cam_rc,file
2331,2332,2023-09-29 13:18:38.624438,,2,image_raw,camera_basler_cam_rc,file
2332,2333,2023-09-29 13:18:38.720179,,2,image_raw,camera_basler_cam_rc,file
2333,2334,2023-09-29 13:18:38.819316,,2,image_raw,camera_basler_cam_rc,file
2334,2335,2023-09-29 13:18:38.919773,,2,image_raw,camera_basler_cam_rc,file
2335,2336,2023-09-29 13:18:39.017845,,2,image_raw,camera_basler_cam_rc,file
2336,2337,2023-09-29 13:18:39.121847,88.0,2,image_raw,camera_basler_cam_rc,file
2337,2338,2023-09-29 13:18:39.418990,,2,image_raw,camera_basler_cam_rc,file
2338,2339,2023-09-29 13:18:39.421383,,2,image_raw,camera_basler_cam_rc,file
2339,2340,2023-09-29 13:18:39.427564,,2,image_raw,camera_basler_cam_rc,file
2340,2341,2023-09-29 13:18:39.518947,,2,image_raw,camera_basler_cam_rc,file
2341,2342,2023-09-29 13:18:39.622160,,2,image_raw,camera_basler_cam_rc,file
2342,2343,2023-09-29 13:18:39.719012,,2,image_raw,camera_basler_cam_rc,file
2343,2344,2023-09-29 13:18:39.917570,,2,image_raw,camera_basler_cam_rc,file
2344,2345,2023-09-29 13:18:39.927299,,2,image_raw,camera_basler_cam_rc,file
2345,2346,2023-09-29 13:18:40.024403,,2,image_raw,camera_basler_cam_rc,file
2346,2347,2023-09-29 13:18:40.319727,,2,image_raw,camera_basler_cam_rc,file
2347,2348,2023-09-29 13:18:40.327116,,2,image_raw,camera_basler_cam_rc,file
2348,2349,2023-09-29 13:18:40.330764,,2,image_raw,camera_basler_cam_rc,file
2349,2350,2023-09-29 13:18:40.422584,,2,image_raw,camera_basler_cam_rc,file
2350,2351,2023-09-29 13:18:40.617937,,2,image_raw,camera_basler_cam_rc,file
2351,2352,2023-09-29 13:18:40.622991,,2,image_raw,camera_basler_cam_rc,file
2352,2353,2023-09-29 13:18:40.717537,,2,image_raw,camera_basler_cam_rc,file
2353,2354,2023-09-29 13:18:40.825758,,2,image_raw,camera_basler_cam_rc,file
2354,2355,2023-09-29 13:18:40.919236,,2,image_raw,camera_basler_cam_rc,file
2355,2356,2023-09-29 13:18:41.016637,,2,image_raw,camera_basler_cam_rc,file
2356,2357,2023-09-29 13:18:41.216171,109.0,2,image_raw,camera_basler_cam_rc,file
2357,2358,2023-09-29 13:18:41.226774,,2,image_raw,camera_basler_cam_rc,file
2358,2359,2023-09-29 13:18:41.323846,,2,image_raw,camera_basler_cam_rc,file
